id,date,country,store,product,num_sold
208900,2016-05-10,Canada,Premium Sticker Mart,Holographic Goose,800.0
208935,2016-05-10,Kenya,Discount Stickers,Holographic Goose,20.0
208980,2016-05-11,Canada,Discount Stickers,Holographic Goose,800.0
208985,2016-05-11,Canada,Stickers for Less,Holographic Goose,800.0
208990,2016-05-11,Canada,Premium Sticker Mart,Holographic Goose,800.0
209025,2016-05-11,Kenya,Discount Stickers,Holographic Goose,20.0
209070,2016-05-12,Canada,Discount Stickers,Holographic Goose,800.0
209075,2016-05-12,Canada,Stickers for Less,Holographic Goose,800.0
209080,2016-05-12,Canada,Premium Sticker Mart,Holographic Goose,800.0
209115,2016-05-12,Kenya,Discount Stickers,Holographic Goose,20.0
209120,2016-05-12,Kenya,Stickers for Less,Holographic Goose,20.0
209160,2016-05-13,Canada,Discount Stickers,Holographic Goose,800.0
209165,2016-05-13,Canada,Stickers for Less,Holographic Goose,800.0
209205,2016-05-13,Kenya,Discount Stickers,Holographic Goose,20.0
209250,2016-05-14,Canada,Discount Stickers,Holographic Goose,800.0
209255,2016-05-14,Canada,Stickers for Less,Holographic Goose,800.0
209295,2016-05-14,Kenya,Discount Stickers,Holographic Goose,20.0
209340,2016-05-15,Canada,Discount Stickers,Holographic Goose,800.0
209345,2016-05-15,Canada,Stickers for Less,Holographic Goose,800.0
209385,2016-05-15,Kenya,Discount Stickers,Holographic Goose,20.0
209430,2016-05-16,Canada,Discount Stickers,Holographic Goose,800.0
209435,2016-05-16,Canada,Stickers for Less,Holographic Goose,800.0
209440,2016-05-16,Canada,Premium Sticker Mart,Holographic Goose,800.0
209475,2016-05-16,Kenya,Discount Stickers,Holographic Goose,20.0
209520,2016-05-17,Canada,Discount Stickers,Holographic Goose,800.0
209525,2016-05-17,Canada,Stickers for Less,Holographic Goose,800.0
209530,2016-05-17,Canada,Premium Sticker Mart,Holographic Goose,800.0
209565,2016-05-17,Kenya,Discount Stickers,Holographic Goose,20.0
209610,2016-05-18,Canada,Discount Stickers,Holographic Goose,800.0
209615,2016-05-18,Canada,Stickers for Less,Holographic Goose,800.0
209620,2016-05-18,Canada,Premium Sticker Mart,Holographic Goose,800.0
209655,2016-05-18,Kenya,Discount Stickers,Holographic Goose,20.0
209700,2016-05-19,Canada,Discount Stickers,Holographic Goose,800.0
209705,2016-05-19,Canada,Stickers for Less,Holographic Goose,800.0
209710,2016-05-19,Canada,Premium Sticker Mart,Holographic Goose,800.0
209745,2016-05-19,Kenya,Discount Stickers,Holographic Goose,20.0
209790,2016-05-20,Canada,Discount Stickers,Holographic Goose,800.0
209795,2016-05-20,Canada,Stickers for Less,Holographic Goose,800.0
209800,2016-05-20,Canada,Premium Sticker Mart,Holographic Goose,800.0
209835,2016-05-20,Kenya,Discount Stickers,Holographic Goose,20.0
209880,2016-05-21,Canada,Discount Stickers,Holographic Goose,800.0
209885,2016-05-21,Canada,Stickers for Less,Holographic Goose,800.0
209925,2016-05-21,Kenya,Discount Stickers,Holographic Goose,20.0
209970,2016-05-22,Canada,Discount Stickers,Holographic Goose,800.0
209975,2016-05-22,Canada,Stickers for Less,Holographic Goose,800.0
210015,2016-05-22,Kenya,Discount Stickers,Holographic Goose,20.0
210060,2016-05-23,Canada,Discount Stickers,Holographic Goose,800.0
210065,2016-05-23,Canada,Stickers for Less,Holographic Goose,800.0
210070,2016-05-23,Canada,Premium Sticker Mart,Holographic Goose,800.0
210105,2016-05-23,Kenya,Discount Stickers,Holographic Goose,20.0
210150,2016-05-24,Canada,Discount Stickers,Holographic Goose,800.0
210155,2016-05-24,Canada,Stickers for Less,Holographic Goose,800.0
210160,2016-05-24,Canada,Premium Sticker Mart,Holographic Goose,800.0
210195,2016-05-24,Kenya,Discount Stickers,Holographic Goose,20.0
210200,2016-05-24,Kenya,Stickers for Less,Holographic Goose,20.0
210240,2016-05-25,Canada,Discount Stickers,Holographic Goose,800.0
210245,2016-05-25,Canada,Stickers for Less,Holographic Goose,800.0
210250,2016-05-25,Canada,Premium Sticker Mart,Holographic Goose,800.0
210285,2016-05-25,Kenya,Discount Stickers,Holographic Goose,20.0
210330,2016-05-26,Canada,Discount Stickers,Holographic Goose,800.0
210335,2016-05-26,Canada,Stickers for Less,Holographic Goose,800.0
210340,2016-05-26,Canada,Premium Sticker Mart,Holographic Goose,800.0
210375,2016-05-26,Kenya,Discount Stickers,Holographic Goose,20.0
210380,2016-05-26,Kenya,Stickers for Less,Holographic Goose,20.0
210420,2016-05-27,Canada,Discount Stickers,Holographic Goose,800.0
210425,2016-05-27,Canada,Stickers for Less,Holographic Goose,800.0
210430,2016-05-27,Canada,Premium Sticker Mart,Holographic Goose,800.0
210465,2016-05-27,Kenya,Discount Stickers,Holographic Goose,20.0
210510,2016-05-28,Canada,Discount Stickers,Holographic Goose,800.0
210515,2016-05-28,Canada,Stickers for Less,Holographic Goose,800.0
210520,2016-05-28,Canada,Premium Sticker Mart,Holographic Goose,800.0
210555,2016-05-28,Kenya,Discount Stickers,Holographic Goose,20.0
210600,2016-05-29,Canada,Discount Stickers,Holographic Goose,800.0
210605,2016-05-29,Canada,Stickers for Less,Holographic Goose,800.0
210645,2016-05-29,Kenya,Discount Stickers,Holographic Goose,20.0
210690,2016-05-30,Canada,Discount Stickers,Holographic Goose,800.0
210695,2016-05-30,Canada,Stickers for Less,Holographic Goose,800.0
210700,2016-05-30,Canada,Premium Sticker Mart,Holographic Goose,800.0
210735,2016-05-30,Kenya,Discount Stickers,Holographic Goose,20.0
210780,2016-05-31,Canada,Discount Stickers,Holographic Goose,800.0
210785,2016-05-31,Canada,Stickers for Less,Holographic Goose,800.0
210790,2016-05-31,Canada,Premium Sticker Mart,Holographic Goose,800.0
210825,2016-05-31,Kenya,Discount Stickers,Holographic Goose,20.0
210830,2016-05-31,Kenya,Stickers for Less,Holographic Goose,20.0
210870,2016-06-01,Canada,Discount Stickers,Holographic Goose,800.0
210875,2016-06-01,Canada,Stickers for Less,Holographic Goose,800.0
210880,2016-06-01,Canada,Premium Sticker Mart,Holographic Goose,800.0
210915,2016-06-01,Kenya,Discount Stickers,Holographic Goose,20.0
210920,2016-06-01,Kenya,Stickers for Less,Holographic Goose,20.0
210960,2016-06-02,Canada,Discount Stickers,Holographic Goose,800.0
210965,2016-06-02,Canada,Stickers for Less,Holographic Goose,800.0
210970,2016-06-02,Canada,Premium Sticker Mart,Holographic Goose,800.0
211005,2016-06-02,Kenya,Discount Stickers,Holographic Goose,20.0
211050,2016-06-03,Canada,Discount Stickers,Holographic Goose,800.0
211055,2016-06-03,Canada,Stickers for Less,Holographic Goose,800.0
211060,2016-06-03,Canada,Premium Sticker Mart,Holographic Goose,800.0
211095,2016-06-03,Kenya,Discount Stickers,Holographic Goose,20.0
211140,2016-06-04,Canada,Discount Stickers,Holographic Goose,800.0
211145,2016-06-04,Canada,Stickers for Less,Holographic Goose,800.0
211150,2016-06-04,Canada,Premium Sticker Mart,Holographic Goose,800.0
211185,2016-06-04,Kenya,Discount Stickers,Holographic Goose,20.0
211230,2016-06-05,Canada,Discount Stickers,Holographic Goose,800.0
211235,2016-06-05,Canada,Stickers for Less,Holographic Goose,800.0
211240,2016-06-05,Canada,Premium Sticker Mart,Holographic Goose,800.0
211275,2016-06-05,Kenya,Discount Stickers,Holographic Goose,20.0
211320,2016-06-06,Canada,Discount Stickers,Holographic Goose,800.0
211325,2016-06-06,Canada,Stickers for Less,Holographic Goose,800.0
211330,2016-06-06,Canada,Premium Sticker Mart,Holographic Goose,800.0
211365,2016-06-06,Kenya,Discount Stickers,Holographic Goose,20.0
211410,2016-06-07,Canada,Discount Stickers,Holographic Goose,800.0
211415,2016-06-07,Canada,Stickers for Less,Holographic Goose,800.0
211420,2016-06-07,Canada,Premium Sticker Mart,Holographic Goose,800.0
211455,2016-06-07,Kenya,Discount Stickers,Holographic Goose,20.0
211500,2016-06-08,Canada,Discount Stickers,Holographic Goose,800.0
211505,2016-06-08,Canada,Stickers for Less,Holographic Goose,800.0
211510,2016-06-08,Canada,Premium Sticker Mart,Holographic Goose,800.0
211545,2016-06-08,Kenya,Discount Stickers,Holographic Goose,20.0
211590,2016-06-09,Canada,Discount Stickers,Holographic Goose,800.0
211595,2016-06-09,Canada,Stickers for Less,Holographic Goose,800.0
211600,2016-06-09,Canada,Premium Sticker Mart,Holographic Goose,800.0
211635,2016-06-09,Kenya,Discount Stickers,Holographic Goose,20.0
211680,2016-06-10,Canada,Discount Stickers,Holographic Goose,800.0
211685,2016-06-10,Canada,Stickers for Less,Holographic Goose,800.0
211690,2016-06-10,Canada,Premium Sticker Mart,Holographic Goose,800.0
211725,2016-06-10,Kenya,Discount Stickers,Holographic Goose,20.0
211770,2016-06-11,Canada,Discount Stickers,Holographic Goose,800.0
211775,2016-06-11,Canada,Stickers for Less,Holographic Goose,800.0
211780,2016-06-11,Canada,Premium Sticker Mart,Holographic Goose,800.0
211815,2016-06-11,Kenya,Discount Stickers,Holographic Goose,20.0
211860,2016-06-12,Canada,Discount Stickers,Holographic Goose,800.0
211865,2016-06-12,Canada,Stickers for Less,Holographic Goose,800.0
211905,2016-06-12,Kenya,Discount Stickers,Holographic Goose,20.0
211950,2016-06-13,Canada,Discount Stickers,Holographic Goose,800.0
211955,2016-06-13,Canada,Stickers for Less,Holographic Goose,800.0
211960,2016-06-13,Canada,Premium Sticker Mart,Holographic Goose,800.0
211995,2016-06-13,Kenya,Discount Stickers,Holographic Goose,20.0
212000,2016-06-13,Kenya,Stickers for Less,Holographic Goose,20.0
212040,2016-06-14,Canada,Discount Stickers,Holographic Goose,800.0
212045,2016-06-14,Canada,Stickers for Less,Holographic Goose,800.0
212050,2016-06-14,Canada,Premium Sticker Mart,Holographic Goose,800.0
212085,2016-06-14,Kenya,Discount Stickers,Holographic Goose,20.0
212090,2016-06-14,Kenya,Stickers for Less,Holographic Goose,20.0
212130,2016-06-15,Canada,Discount Stickers,Holographic Goose,800.0
212135,2016-06-15,Canada,Stickers for Less,Holographic Goose,800.0
212140,2016-06-15,Canada,Premium Sticker Mart,Holographic Goose,800.0
212175,2016-06-15,Kenya,Discount Stickers,Holographic Goose,20.0
212220,2016-06-16,Canada,Discount Stickers,Holographic Goose,800.0
212225,2016-06-16,Canada,Stickers for Less,Holographic Goose,800.0
212230,2016-06-16,Canada,Premium Sticker Mart,Holographic Goose,800.0
212265,2016-06-16,Kenya,Discount Stickers,Holographic Goose,20.0
212310,2016-06-17,Canada,Discount Stickers,Holographic Goose,800.0
212315,2016-06-17,Canada,Stickers for Less,Holographic Goose,800.0
212320,2016-06-17,Canada,Premium Sticker Mart,Holographic Goose,800.0
212355,2016-06-17,Kenya,Discount Stickers,Holographic Goose,20.0
212400,2016-06-18,Canada,Discount Stickers,Holographic Goose,800.0
212405,2016-06-18,Canada,Stickers for Less,Holographic Goose,800.0
212445,2016-06-18,Kenya,Discount Stickers,Holographic Goose,20.0
212490,2016-06-19,Canada,Discount Stickers,Holographic Goose,800.0
212535,2016-06-19,Kenya,Discount Stickers,Holographic Goose,20.0
212580,2016-06-20,Canada,Discount Stickers,Holographic Goose,800.0
212585,2016-06-20,Canada,Stickers for Less,Holographic Goose,800.0
212590,2016-06-20,Canada,Premium Sticker Mart,Holographic Goose,800.0
212625,2016-06-20,Kenya,Discount Stickers,Holographic Goose,20.0
212670,2016-06-21,Canada,Discount Stickers,Holographic Goose,800.0
212675,2016-06-21,Canada,Stickers for Less,Holographic Goose,800.0
212680,2016-06-21,Canada,Premium Sticker Mart,Holographic Goose,800.0
212715,2016-06-21,Kenya,Discount Stickers,Holographic Goose,20.0
212720,2016-06-21,Kenya,Stickers for Less,Holographic Goose,20.0
212760,2016-06-22,Canada,Discount Stickers,Holographic Goose,800.0
212765,2016-06-22,Canada,Stickers for Less,Holographic Goose,800.0
212770,2016-06-22,Canada,Premium Sticker Mart,Holographic Goose,800.0
212805,2016-06-22,Kenya,Discount Stickers,Holographic Goose,20.0
212810,2016-06-22,Kenya,Stickers for Less,Holographic Goose,20.0
212850,2016-06-23,Canada,Discount Stickers,Holographic Goose,800.0
212855,2016-06-23,Canada,Stickers for Less,Holographic Goose,800.0
212860,2016-06-23,Canada,Premium Sticker Mart,Holographic Goose,800.0
212895,2016-06-23,Kenya,Discount Stickers,Holographic Goose,20.0
212940,2016-06-24,Canada,Discount Stickers,Holographic Goose,800.0
212945,2016-06-24,Canada,Stickers for Less,Holographic Goose,800.0
212985,2016-06-24,Kenya,Discount Stickers,Holographic Goose,20.0
212990,2016-06-24,Kenya,Stickers for Less,Holographic Goose,20.0
213030,2016-06-25,Canada,Discount Stickers,Holographic Goose,800.0
213035,2016-06-25,Canada,Stickers for Less,Holographic Goose,800.0
213040,2016-06-25,Canada,Premium Sticker Mart,Holographic Goose,800.0
213075,2016-06-25,Kenya,Discount Stickers,Holographic Goose,20.0
213120,2016-06-26,Canada,Discount Stickers,Holographic Goose,800.0
213125,2016-06-26,Canada,Stickers for Less,Holographic Goose,800.0
213165,2016-06-26,Kenya,Discount Stickers,Holographic Goose,20.0
213210,2016-06-27,Canada,Discount Stickers,Holographic Goose,800.0
213215,2016-06-27,Canada,Stickers for Less,Holographic Goose,800.0
213220,2016-06-27,Canada,Premium Sticker Mart,Holographic Goose,800.0
213255,2016-06-27,Kenya,Discount Stickers,Holographic Goose,20.0
213260,2016-06-27,Kenya,Stickers for Less,Holographic Goose,20.0
213300,2016-06-28,Canada,Discount Stickers,Holographic Goose,800.0
213305,2016-06-28,Canada,Stickers for Less,Holographic Goose,800.0
213310,2016-06-28,Canada,Premium Sticker Mart,Holographic Goose,800.0
213345,2016-06-28,Kenya,Discount Stickers,Holographic Goose,20.0
213350,2016-06-28,Kenya,Stickers for Less,Holographic Goose,20.0
213390,2016-06-29,Canada,Discount Stickers,Holographic Goose,800.0
213395,2016-06-29,Canada,Stickers for Less,Holographic Goose,800.0
213400,2016-06-29,Canada,Premium Sticker Mart,Holographic Goose,800.0
213435,2016-06-29,Kenya,Discount Stickers,Holographic Goose,20.0
213440,2016-06-29,Kenya,Stickers for Less,Holographic Goose,20.0
213480,2016-06-30,Canada,Discount Stickers,Holographic Goose,800.0
213485,2016-06-30,Canada,Stickers for Less,Holographic Goose,800.0
213490,2016-06-30,Canada,Premium Sticker Mart,Holographic Goose,800.0
213525,2016-06-30,Kenya,Discount Stickers,Holographic Goose,20.0
213530,2016-06-30,Kenya,Stickers for Less,Holographic Goose,20.0
213570,2016-07-01,Canada,Discount Stickers,Holographic Goose,800.0
213575,2016-07-01,Canada,Stickers for Less,Holographic Goose,800.0
213580,2016-07-01,Canada,Premium Sticker Mart,Holographic Goose,800.0
213615,2016-07-01,Kenya,Discount Stickers,Holographic Goose,20.0
213660,2016-07-02,Canada,Discount Stickers,Holographic Goose,800.0
213665,2016-07-02,Canada,Stickers for Less,Holographic Goose,800.0
213670,2016-07-02,Canada,Premium Sticker Mart,Holographic Goose,800.0
213705,2016-07-02,Kenya,Discount Stickers,Holographic Goose,20.0
213750,2016-07-03,Canada,Discount Stickers,Holographic Goose,800.0
213755,2016-07-03,Canada,Stickers for Less,Holographic Goose,800.0
213795,2016-07-03,Kenya,Discount Stickers,Holographic Goose,20.0
213840,2016-07-04,Canada,Discount Stickers,Holographic Goose,800.0
213845,2016-07-04,Canada,Stickers for Less,Holographic Goose,800.0
213850,2016-07-04,Canada,Premium Sticker Mart,Holographic Goose,800.0
213885,2016-07-04,Kenya,Discount Stickers,Holographic Goose,20.0
213890,2016-07-04,Kenya,Stickers for Less,Holographic Goose,20.0
213930,2016-07-05,Canada,Discount Stickers,Holographic Goose,800.0
213935,2016-07-05,Canada,Stickers for Less,Holographic Goose,800.0
213940,2016-07-05,Canada,Premium Sticker Mart,Holographic Goose,800.0
213975,2016-07-05,Kenya,Discount Stickers,Holographic Goose,20.0
214020,2016-07-06,Canada,Discount Stickers,Holographic Goose,800.0
214025,2016-07-06,Canada,Stickers for Less,Holographic Goose,800.0
214030,2016-07-06,Canada,Premium Sticker Mart,Holographic Goose,800.0
214065,2016-07-06,Kenya,Discount Stickers,Holographic Goose,20.0
214070,2016-07-06,Kenya,Stickers for Less,Holographic Goose,20.0
214110,2016-07-07,Canada,Discount Stickers,Holographic Goose,800.0
214115,2016-07-07,Canada,Stickers for Less,Holographic Goose,800.0
214120,2016-07-07,Canada,Premium Sticker Mart,Holographic Goose,800.0
214155,2016-07-07,Kenya,Discount Stickers,Holographic Goose,20.0
214200,2016-07-08,Canada,Discount Stickers,Holographic Goose,800.0
214205,2016-07-08,Canada,Stickers for Less,Holographic Goose,800.0
214210,2016-07-08,Canada,Premium Sticker Mart,Holographic Goose,800.0
214245,2016-07-08,Kenya,Discount Stickers,Holographic Goose,20.0
214290,2016-07-09,Canada,Discount Stickers,Holographic Goose,800.0
214295,2016-07-09,Canada,Stickers for Less,Holographic Goose,800.0
214300,2016-07-09,Canada,Premium Sticker Mart,Holographic Goose,800.0
214335,2016-07-09,Kenya,Discount Stickers,Holographic Goose,20.0
214380,2016-07-10,Canada,Discount Stickers,Holographic Goose,800.0
214385,2016-07-10,Canada,Stickers for Less,Holographic Goose,800.0
214425,2016-07-10,Kenya,Discount Stickers,Holographic Goose,20.0
214470,2016-07-11,Canada,Discount Stickers,Holographic Goose,800.0
214475,2016-07-11,Canada,Stickers for Less,Holographic Goose,800.0
214480,2016-07-11,Canada,Premium Sticker Mart,Holographic Goose,800.0
214515,2016-07-11,Kenya,Discount Stickers,Holographic Goose,20.0
214520,2016-07-11,Kenya,Stickers for Less,Holographic Goose,20.0
214560,2016-07-12,Canada,Discount Stickers,Holographic Goose,800.0
214565,2016-07-12,Canada,Stickers for Less,Holographic Goose,800.0
214570,2016-07-12,Canada,Premium Sticker Mart,Holographic Goose,800.0
214605,2016-07-12,Kenya,Discount Stickers,Holographic Goose,20.0
214650,2016-07-13,Canada,Discount Stickers,Holographic Goose,800.0
214655,2016-07-13,Canada,Stickers for Less,Holographic Goose,800.0
214660,2016-07-13,Canada,Premium Sticker Mart,Holographic Goose,800.0
214695,2016-07-13,Kenya,Discount Stickers,Holographic Goose,20.0
214740,2016-07-14,Canada,Discount Stickers,Holographic Goose,800.0
214745,2016-07-14,Canada,Stickers for Less,Holographic Goose,800.0
214750,2016-07-14,Canada,Premium Sticker Mart,Holographic Goose,800.0
214785,2016-07-14,Kenya,Discount Stickers,Holographic Goose,20.0
214830,2016-07-15,Canada,Discount Stickers,Holographic Goose,800.0
214835,2016-07-15,Canada,Stickers for Less,Holographic Goose,800.0
214840,2016-07-15,Canada,Premium Sticker Mart,Holographic Goose,800.0
214875,2016-07-15,Kenya,Discount Stickers,Holographic Goose,20.0
214920,2016-07-16,Canada,Discount Stickers,Holographic Goose,800.0
214925,2016-07-16,Canada,Stickers for Less,Holographic Goose,800.0
